TIMESTAMP,ROOM_ID,PERCENT_CLEANED
08/06/2015 16:29:44,Parlor 629,66
08/04/2017 18:48:07,Spare Room 31,83
10/09/2018 01:22:17,Ballroom 1145,48
01/16/2018 00:58:34,Entryway 791,51
03/21/2015 00:07:03,Library 693,55
09/08/2016 18:01:25,Mud Room 76,100
07/27/2016 05:29:03,Wine Cellar 467,49
05/24/2018 11:04:32,Music Room 714,62
08/08/2017 13:52:20,Secret Room 1067,21
01/20/2016 16:58:41,Garage 41,24
08/12/2017 17:04:10,Bar 574,22
05/08/2016 21:04:47,Garage 693,57
05/07/2015 00:01:44,Bar 1288,84
08/20/2017 09:43:57,Music Room 159,7
07/10/2016 10:12:05,Bar 943,29
11/09/2016 20:56:33,Closet 892,54
01/26/2015 08:08:57,Music Room 455,22
09/09/2015 09:10:41,Den 815,49
06/13/2018 05:46:52,Spare Room 97,52
09/16/2016 11:55:25,Den 644,13
01/29/2019 12:19:50,Keeping Room 1196,23
08/05/2019 18:30:20,Keeping Room 778,13
03/11/2019 00:03:11,Ballroom 1018,42
04/09/2017 22:41:47,Attic 369,2
07/14/2016 08:19:11,Guest Bathroom 24,99
08/05/2017 02:33:32,Keeping Room 849,89
11/11/2015 05:18:35,Dining Room 65,35
05/10/2015 03:14:28,Basement 596,13
03/11/2017 16:08:07,Library 882,32
10/17/2018 10:30:35,Library 363,33
05/20/2017 08:08:42,Breakfast Area 506,37
11/29/2019 22:57:11,Closet 1186,13
07/20/2019 17:46:22,Foyer 537,96
10/26/2018 14:55:07,Walk-in Closet 1292,73
04/20/2019 05:54:55,Secret Room 1230,58
07/10/2016 08:28:08,Entryway 111,47
08/19/2019 07:14:54,Pantry 1054,75
07/03/2017 18:45:28,Guest Bathroom 1193,10
06/13/2018 22:22:42,Nursery 617,25
09/04/2017 23:12:52,Bedroom 72,54
01/02/2016 11:44:30,Linen Closet 328,25
09/27/2015 21:36:08,Office 662,16
05/01/2017 18:17:52,Mud Room 1147,79
08/17/2017 00:19:30,Pantry 162,62
02/24/2019 06:42:04,Pantry 221,60
08/15/2018 20:32:28,Walk-in Closet 1212,97
11/09/2019 07:27:01,Living Room 1108,79
06/17/2017 09:27:07,Conservatory 430,98
07/18/2019 02:57:22,Exercise Room 439,86
10/29/2015 16:38:37,Linen Closet 138,62
07/11/2016 15:01:53,Ballroom 284,10
10/31/2016 07:21:35,Linen Closet 794,40
06/02/2017 03:04:56,Foyer 1021,69
09/12/2016 05:00:57,Living Room 737,12
03/09/2018 13:53:32,Basement 1238,34
02/24/2016 12:56:59,Ballroom 1385,67
09/21/2018 15:08:27,Linen Closet 336,73
01/15/2019 06:59:57,Music Room 226,27
03/23/2018 19:21:11,Guest Bathroom 1013,82
01/25/2015 23:10:27,Breakfast Area 1332,32
04/09/2019 10:44:09,Conservatory 326,35
05/18/2016 11:08:33,Powder Room 214,82
09/09/2016 05:58:59,Den 214,91
03/28/2019 17:59:27,Mud Room 580,69
03/10/2016 18:52:15,Bar 1420,67
09/03/2019 16:49:07,Conservatory 629,49
11/17/2018 02:07:43,Hallway 443,43
08/18/2019 17:13:20,Bedroom 1144,78
03/04/2018 03:47:35,Bathroom 525,30
01/13/2018 05:57:52,Closet 247,9
10/25/2018 11:38:56,Wine Cellar 823,20
05/05/2018 09:35:31,Nursery 49,74
09/10/2016 08:39:50,Kitchen 804,33
06/12/2015 13:28:56,Powder Room 561,39
03/14/2019 01:32:13,Theater 1093,80
08/18/2017 18:27:43,Bedroom 1414,84
02/20/2016 00:48:06,Wine Cellar 42,80
02/26/2018 07:37:12,Music Room 397,33
11/15/2017 16:40:49,Walk-in Closet 1180,52
09/13/2015 13:28:22,Den 610,47
02/02/2015 09:27:25,Dining Room 1195,13
11/10/2017 06:37:14,Garage 35,98
06/02/2017 11:31:25,Utility Room 744,45
01/24/2019 01:24:46,Laundry Room 103,4
10/22/2019 20:27:00,Walk-in Closet 607,12
11/29/2015 14:00:44,Game Room 1049,70
11/20/2019 10:25:16,Foyer 1231,89
11/30/2015 19:41:16,Nursery 1255,69
08/07/2017 09:16:08,Kitchen 1065,59
08/03/2019 16:10:19,Nook 124,95
03/10/2017 18:44:26,Basement 1164,32
04/12/2019 02:31:05,Exercise Room 653,7
01/10/2018 02:53:20,Wine Cellar 583,99
07/13/2018 20:11:37,Hallway 474,34
06/05/2019 22:44:57,Ballroom 168,53
07/25/2016 00:39:59,Exercise Room 538,18
05/15/2018 20:33:08,Spare Room 1012,69
08/13/2015 23:04:39,Wine Cellar 1050,38
09/01/2015 03:46:33,Entryway 774,19
11/14/2015 00:08:15,Basement 555,74
04/24/2015 22:26:06,Hallway 355,92
11/16/2015 07:14:42,Utility Room 648,16
07/11/2018 04:05:19,Storage 145,73
01/21/2016 18:05:13,Nook 112,95
09/22/2017 07:27:09,Storage 1036,33
10/18/2018 21:24:43,Nook 1255,33
08/15/2017 14:33:33,Walkway 907,24
07/04/2018 19:38:24,Breakfast Area 344,31
10/03/2019 12:01:25,Sun Room 435,51
09/05/2018 00:10:45,Garage 453,31
05/22/2018 10:08:10,Mud Room 567,58
07/08/2015 07:08:00,Powder Room 867,52
10/19/2015 21:42:07,Ballroom 863,81
05/26/2015 07:10:04,Keeping Room 1164,70
06/26/2015 06:47:17,Guest Bathroom 1288,79
05/16/2016 13:44:27,Walkway 360,72
03/19/2015 20:29:32,Exercise Room 352,85
01/29/2016 08:56:09,Closet 197,57
11/27/2017 10:04:23,Music Room 529,89
08/28/2015 04:44:45,Wine Cellar 654,12
08/13/2016 00:59:11,Sun Room 866,83
11/28/2017 01:48:43,Dining Room 10,36
07/12/2015 23:29:33,Secret Room 975,29
07/17/2016 08:57:57,Pantry 636,19
11/09/2017 13:26:08,Living Room 750,39
11/18/2016 08:02:50,Storage 1043,13
06/22/2017 16:57:56,Attic 1208,72
09/24/2017 13:09:46,Powder Room 871,29
05/20/2019 08:52:40,Bedroom 109,73
05/01/2019 05:59:46,Kitchen 1106,88
02/01/2019 10:56:27,Exercise Room 268,35
04/20/2017 15:58:15,Utility Room 887,86
04/16/2017 09:47:06,Attic 4,34
11/16/2015 03:28:57,Foyer 665,27
06/22/2016 21:23:45,Laundry Room 1310,97
10/20/2015 17:10:43,Linen Closet 1144,78
09/22/2015 23:24:18,Guest Bedroom 719,20
06/27/2017 04:03:06,Theater 170,86
04/27/2015 05:42:54,Hallway 739,2
02/14/2015 19:00:48,Powder Room 1056,21
08/16/2019 14:50:46,Living Room 778,40
08/10/2018 08:38:52,Attic 197,49
10/08/2015 01:41:44,Ballroom 1095,22
11/23/2018 22:28:02,Sun Room 1402,48
01/09/2015 07:30:49,Walkway 1318,48
06/08/2016 10:38:19,Garage 95,72
04/13/2016 00:20:54,Breakfast Area 1192,47
10/04/2017 05:34:05,Storage 1077,93
11/28/2016 20:21:14,Music Room 783,56
03/18/2018 05:52:48,Spare Room 17,67
07/02/2019 07:17:15,Breakfast Area 439,68
05/31/2018 09:48:13,Foyer 837,70
06/10/2016 04:31:03,Sun Room 29,66
05/08/2016 23:10:08,Walk-in Closet 1374,42
07/16/2016 22:45:42,Panic Room 721,32
10/04/2019 00:43:41,Ballroom 1148,12
08/16/2016 17:54:46,Bathroom 377,71
10/25/2015 03:46:23,Music Room 990,74
03/24/2018 01:48:54,Sun Room 201,11
07/09/2015 16:06:12,Secret Room 1209,4
06/02/2017 04:26:21,Closet 675,53
06/28/2019 06:48:07,Office 1147,48
09/22/2015 23:55:42,Theater 1104,97
03/14/2015 16:09:23,Utility Room 1288,37
05/10/2016 23:49:31,Attic 155,46
01/15/2019 00:57:08,Parlor 796,61
01/09/2015 00:50:09,Garage 581,8
02/26/2019 00:20:43,Closet 81,36
02/08/2016 16:37:41,Den 1298,43
11/15/2015 17:10:08,Guest Bathroom 162,35
05/15/2019 03:45:51,Closet 789,85
06/20/2019 01:32:16,Sun Room 1198,71
08/06/2015 19:35:43,Wine Cellar 61,68
05/06/2019 00:40:47,Linen Closet 234,81
03/29/2015 19:13:18,Exercise Room 1146,34
06/29/2015 15:55:25,Entryway 412,68
02/05/2016 23:30:27,Breakfast Area 110,6
08/23/2015 11:52:15,Sun Room 1207,28
07/14/2018 10:16:10,Guest Bedroom 244,5
03/17/2016 03:14:30,Loft 1074,36
11/17/2018 23:30:30,Kitchen 153,44
04/11/2016 14:22:32,Bathroom 1130,77
07/21/2015 19:44:57,Pantry 184,64
02/20/2015 14:07:55,Panic Room 102,63
05/08/2018 22:13:01,Bathroom 1285,38
01/03/2018 22:18:25,Theater 1239,16
11/02/2019 11:34:24,Attic 356,18
04/15/2019 16:53:03,Pantry 810,13
07/25/2016 03:58:58,Music Room 1114,51
06/16/2019 05:43:08,Laundry Room 325,73
04/01/2018 11:48:55,Living Room 234,67
10/22/2019 04:27:40,Living Room 94,41
06/27/2015 09:48:43,Secret Room 273,25
05/11/2019 19:03:08,Library 1014,85
09/09/2017 10:54:24,Kitchen 1359,78
05/06/2017 07:27:44,Bathroom 767,16
04/17/2018 12:53:23,Storage 529,97
10/02/2015 19:33:48,Mud Room 111,75
11/06/2016 08:23:01,Dining Room 438,2
08/20/2017 07:03:55,Mud Room 1077,55
07/06/2018 01:14:38,Bedroom 625,6
06/07/2018 03:59:35,Study 917,97
03/17/2017 03:02:30,Den 601,77
09/14/2017 22:56:08,Exercise Room 121,39
10/23/2017 19:42:59,Office 38,2
06/22/2018 01:30:23,Utility Room 724,11
11/24/2017 05:47:05,Utility Room 591,52
08/20/2015 15:39:11,Foyer 13,94
01/01/2016 10:15:11,Den 1257,30
05/05/2015 07:35:45,Attic 567,80
09/19/2015 19:47:10,Keeping Room 4,66
03/16/2018 16:30:47,Parlor 1376,3
09/19/2018 11:02:11,Bar 1394,60
11/16/2017 11:22:39,Library 650,21
10/29/2018 00:23:48,Garage 759,69
10/13/2015 16:12:02,Linen Closet 840,63
08/13/2016 05:05:55,Foyer 825,26
03/28/2018 01:13:45,Guest Bathroom 459,14
01/30/2019 22:45:07,Storage 54,79
08/29/2017 00:32:39,Walkway 1148,13
01/08/2015 09:33:17,Walk-in Closet 983,95
06/10/2019 04:49:58,Wine Cellar 1412,100
10/04/2017 08:11:23,Game Room 958,64
08/30/2017 03:44:20,Parlor 566,92
09/24/2015 14:05:41,Spare Room 959,12
06/05/2019 21:13:25,Laundry Room 160,74
09/02/2016 23:05:19,Bonus Room 477,71
09/29/2018 01:59:41,Entryway 1234,2
06/06/2019 07:14:13,Loft 846,75
06/03/2019 15:16:07,Utility Room 201,14
04/23/2016 16:07:53,Walk-in Closet 229,35
07/21/2018 05:13:09,Entryway 1029,39
06/21/2016 07:51:24,Bedroom 566,32
11/13/2018 11:51:54,Attic 828,89
07/15/2017 08:49:41,Wine Cellar 266,18
08/06/2016 14:49:39,Breakfast Area 185,71
01/16/2018 06:10:15,Utility Room 262,88
11/03/2015 19:33:09,Music Room 941,66
09/01/2017 21:36:50,Bar 592,4
01/02/2018 22:03:57,Bar 580,33
07/24/2015 20:49:31,Panic Room 348,23
01/31/2018 03:26:26,Game Room 357,26
04/04/2017 14:43:48,Dining Room 998,45
05/17/2019 20:29:05,Entryway 1418,79
11/16/2019 02:45:56,Bedroom 1033,84
11/04/2017 07:29:18,Guest Bathroom 1135,95
04/06/2018 13:39:47,Nook 41,60
01/10/2016 03:04:50,Garage 248,59
05/12/2015 21:33:19,Loft 413,19
04/22/2018 12:52:30,Bedroom 687,63
10/09/2016 03:05:45,Theater 63,12
04/04/2015 07:13:54,Pantry 360,3
09/16/2016 03:50:48,Hallway 470,1
04/16/2018 20:47:09,Kitchen 1118,1
04/17/2015 15:30:47,Powder Room 387,12
01/26/2015 05:32:03,Walkway 800,97
09/13/2017 02:15:22,Panic Room 167,35
04/20/2017 13:40:54,Bar 1254,86
09/24/2015 04:16:35,Guest Bedroom 1059,71
01/29/2016 07:01:56,Walk-in Closet 768,91
05/25/2015 05:26:54,Conservatory 900,12
11/25/2018 13:04:48,Bathroom 166,100
10/07/2019 18:05:58,Office 601,46
01/13/2017 05:44:49,Powder Room 498,53
03/30/2016 14:58:14,Walkway 569,57
03/31/2018 04:05:42,Sun Room 557,38
11/18/2017 18:34:38,Ballroom 166,64
01/10/2018 05:02:31,Storage 449,41
11/29/2018 09:01:35,Bathroom 1179,93
02/10/2017 21:08:41,Bar 628,72
11/07/2016 08:26:01,Foyer 181,81
05/18/2016 03:02:21,Office 927,16
06/12/2018 07:04:16,Guest Bedroom 741,53
02/03/2017 07:54:10,Garage 838,56
08/15/2015 09:33:56,Den 783,32
09/09/2017 04:49:57,Hallway 1387,84
10/19/2015 23:21:37,Walk-in Closet 82,50
02/17/2019 01:17:36,Pantry 1298,88
10/29/2018 15:39:36,Storage 142,64
05/09/2017 05:15:07,Attic 74,60
11/09/2015 13:58:15,Bar 834,33
07/06/2016 06:18:24,Exercise Room 436,52
11/19/2019 21:39:34,Closet 1001,12
03/06/2018 22:45:44,Nursery 1254,15
04/02/2015 17:03:10,Bar 158,68
11/03/2017 15:47:01,Spare Room 114,36
07/07/2015 08:47:13,Ballroom 1369,48
04/06/2015 23:01:18,Exercise Room 1328,27
09/11/2019 02:49:59,Panic Room 884,31
02/26/2015 19:06:22,Game Room 580,28
01/04/2015 19:52:04,Game Room 1387,36
10/25/2017 19:32:52,Bathroom 631,71
09/21/2016 02:29:54,Entryway 603,97
02/25/2015 17:42:47,Closet 182,40
03/09/2018 09:03:30,Secret Room 1370,2
08/23/2018 04:22:47,Dining Room 273,10
10/29/2015 07:06:11,Spare Room 369,13
09/26/2015 15:01:27,Powder Room 1130,5
07/19/2019 14:19:19,Walkway 2,96
10/26/2018 18:50:28,Living Room 137,16
01/08/2019 14:47:43,Laundry Room 1300,67
09/17/2017 12:00:37,Keeping Room 1170,7
07/06/2019 03:54:36,Guest Bathroom 1040,66
08/21/2018 10:24:07,Music Room 313,16
02/11/2018 07:10:19,Conservatory 627,31
11/04/2016 06:34:27,Dining Room 580,82
09/16/2018 08:23:55,Walkway 509,75
04/28/2019 18:06:29,Bathroom 107,88
07/20/2018 16:58:48,Breakfast Area 631,29
05/15/2019 20:02:51,Bedroom 1285,33
06/07/2017 08:01:19,Secret Room 257,92
01/24/2016 09:05:39,Den 1228,52
07/02/2017 10:52:52,Linen Closet 869,31
09/27/2019 02:12:06,Wine Cellar 1035,41
04/24/2019 18:12:01,Guest Bathroom 957,59
08/23/2019 01:55:38,Spare Room 374,67
01/27/2017 21:19:35,Ballroom 1237,7
04/21/2019 06:14:01,Utility Room 260,18
03/18/2018 14:14:36,Den 1264,78
08/18/2019 12:21:24,Sun Room 98,94
01/03/2019 22:54:29,Kitchen 1158,67
05/29/2015 05:50:16,Exercise Room 1041,33
04/30/2016 19:10:37,Music Room 197,88
10/17/2017 11:19:57,Library 36,58
11/05/2015 00:05:00,Hallway 1144,33
07/10/2017 03:40:41,Living Room 943,25
03/05/2016 15:04:07,Nook 683,39
10/11/2016 08:24:21,Attic 444,72
01/09/2017 07:03:21,Entryway 179,34
04/28/2016 15:13:40,Walkway 1025,95
01/12/2016 15:47:24,Sun Room 731,98
07/03/2018 06:53:17,Game Room 539,34
04/20/2015 02:25:49,Nook 1329,81
03/01/2015 17:18:00,Linen Closet 1075,72
03/07/2019 13:06:48,Attic 1126,19
04/10/2015 19:17:39,Study 610,35
02/15/2015 07:57:23,Bathroom 557,67
02/03/2015 14:10:39,Panic Room 1232,15
10/13/2018 07:40:29,Closet 544,24
08/12/2018 04:55:14,Linen Closet 1357,6
03/24/2016 19:33:11,Study 1375,72
04/19/2017 18:51:51,Pantry 837,6
11/23/2018 18:10:54,Sun Room 1077,32
09/23/2019 01:36:39,Living Room 630,45
11/13/2019 02:14:42,Music Room 201,20
04/08/2017 18:43:31,Foyer 1119,61
04/11/2017 08:39:39,Ballroom 857,69
01/12/2018 13:39:03,Foyer 416,70
05/26/2016 05:05:08,Spare Room 614,73
05/09/2015 04:58:06,Foyer 1262,70
03/22/2016 09:02:20,Linen Closet 283,75
11/02/2018 10:59:08,Wine Cellar 228,8
02/25/2018 14:16:15,Laundry Room 999,93
01/03/2015 20:22:03,Conservatory 847,7
01/08/2015 16:48:10,Keeping Room 240,56
05/27/2017 21:29:55,Music Room 442,94
11/29/2015 22:43:38,Den 888,35
06/23/2018 14:41:22,Bar 400,84
10/09/2015 10:29:24,Game Room 405,4
03/25/2017 00:04:24,Exercise Room 1417,57
01/30/2018 20:31:11,Mud Room 1270,69
03/23/2015 13:39:50,Den 659,81
04/01/2017 14:15:00,Storage 1223,100
08/29/2015 18:12:32,Kitchen 1409,19
09/12/2015 01:27:55,Storage 1234,39
10/31/2015 13:29:53,Bonus Room 91,29
05/18/2018 15:25:27,Bonus Room 558,39
01/10/2019 10:16:52,Bedroom 562,48
04/26/2019 11:57:21,Attic 422,1
06/17/2019 01:47:20,Bonus Room 1399,98
10/21/2015 23:51:01,Walk-in Closet 821,33
11/25/2015 20:13:38,Breakfast Area 885,88
11/06/2016 19:06:21,Game Room 591,89
07/12/2017 07:50:01,Music Room 752,71
04/12/2016 17:07:31,Bathroom 639,42
11/01/2016 17:24:56,Living Room 263,80
10/08/2016 04:41:52,Storage 1175,90
07/18/2015 23:10:09,Guest Bathroom 649,34
09/13/2016 17:28:41,Hallway 867,30
09/12/2019 21:49:01,Loft 570,85
07/14/2019 05:53:30,Laundry Room 470,25
02/28/2018 15:26:23,Den 1277,34
04/24/2017 10:35:38,Walkway 740,9
08/23/2015 03:15:02,Secret Room 925,83
08/25/2018 00:34:18,Bonus Room 692,99
01/01/2019 00:20:24,Theater 1316,35
07/26/2016 14:45:03,Nursery 1316,16
05/15/2015 21:53:14,Den 266,23
07/15/2019 03:01:02,Attic 668,1
10/20/2016 20:22:09,Bar 613,34
01/20/2018 19:19:38,Laundry Room 1258,30
06/11/2016 14:53:22,Attic 604,60
04/22/2015 05:23:48,Panic Room 612,74
07/22/2016 04:45:18,Keeping Room 1178,52
04/17/2015 15:54:20,Garage 644,89
03/08/2015 14:48:28,Ballroom 1424,4
02/27/2016 00:17:20,Garage 795,57
05/31/2016 12:56:26,Conservatory 1417,27
11/14/2015 16:09:32,Spare Room 242,34
09/18/2019 14:55:55,Game Room 249,57
07/12/2018 17:40:57,Walk-in Closet 833,12
03/11/2019 20:12:08,Den 65,84
05/10/2018 19:14:56,Hallway 1159,99
06/01/2017 05:20:19,Ballroom 1111,35
07/27/2019 21:19:37,Foyer 648,81
10/12/2017 19:41:13,Utility Room 34,30
10/05/2019 06:07:09,Theater 194,77
03/15/2019 04:26:00,Ballroom 1195,96
11/26/2015 23:27:54,Linen Closet 328,19
07/23/2018 19:03:17,Walkway 697,41
09/30/2018 00:42:11,Garage 800,48
07/12/2019 16:54:07,Keeping Room 895,20
01/27/2018 01:59:20,Linen Closet 49,56
09/24/2019 03:37:26,Living Room 1167,99
04/05/2019 18:07:20,Walk-in Closet 1112,41
03/18/2018 01:58:39,Sun Room 682,52
11/13/2015 06:59:22,Living Room 191,27
11/21/2016 17:35:58,Storage 416,90
07/26/2016 18:49:38,Living Room 1218,21
01/31/2018 05:51:38,Linen Closet 494,33
08/02/2019 05:09:28,Storage 244,38
05/23/2017 10:14:14,Theater 209,100
08/16/2017 08:50:22,Bar 869,23
03/07/2016 03:38:57,Secret Room 1134,6
05/07/2019 03:04:36,Library 796,2
09/28/2018 05:10:34,Pantry 970,79
05/30/2015 19:21:01,Linen Closet 567,49
01/20/2018 20:57:00,Library 1030,36
03/09/2018 17:53:09,Exercise Room 631,31
01/20/2018 10:05:36,Nook 407,75
07/14/2019 04:55:05,Guest Bedroom 338,35
07/19/2015 11:36:22,Dining Room 1210,39
02/28/2019 11:20:28,Bar 515,4
07/19/2018 01:05:05,Secret Room 678,87
04/29/2018 19:02:31,Library 100,70
03/07/2016 00:29:56,Office 443,71
03/18/2018 17:00:21,Guest Bedroom 957,17
06/10/2019 17:10:18,Nook 699,56
02/24/2015 23:44:40,Library 999,43
01/06/2016 01:43:53,Game Room 494,40
09/18/2015 22:19:26,Guest Bedroom 981,61
09/27/2016 01:34:00,Guest Bedroom 546,85
08/21/2016 13:55:08,Den 965,30
05/26/2019 09:41:59,Walk-in Closet 642,63
04/25/2019 13:09:43,Utility Room 1199,100
01/06/2017 09:05:52,Theater 31,75
04/25/2017 14:57:14,Breakfast Area 363,100
11/06/2017 14:35:18,Pantry 888,18
03/23/2015 21:50:37,Music Room 609,82
10/20/2018 14:50:48,Entryway 359,19
05/15/2015 16:05:06,Walk-in Closet 224,3
03/14/2019 10:08:47,Walk-in Closet 1303,89
07/13/2019 00:05:51,Basement 318,45
07/10/2019 07:13:46,Kitchen 270,71
01/13/2017 05:38:02,Laundry Room 963,99
04/29/2017 09:05:57,Walk-in Closet 1378,49
01/16/2015 19:15:42,Kitchen 1175,45
08/03/2017 16:09:26,Spare Room 571,36
11/27/2015 19:56:34,Bedroom 987,59
06/24/2017 16:23:16,Panic Room 929,24
05/23/2017 13:03:58,Kitchen 234,17
10/24/2018 00:18:32,Office 742,71
10/15/2019 02:46:16,Wine Cellar 324,23
04/03/2016 22:35:02,Den 268,63
05/13/2017 10:02:30,Conservatory 694,82
01/09/2018 21:08:47,Parlor 722,5
11/23/2016 00:21:37,Loft 1317,70
05/20/2018 11:54:57,Nursery 706,63
05/18/2019 21:26:23,Conservatory 818,21
04/25/2017 14:57:16,Bonus Room 1020,87
06/17/2017 19:05:02,Mud Room 1039,70
02/16/2018 04:16:56,Music Room 658,56
07/14/2018 10:44:04,Spare Room 598,36
04/27/2018 07:29:56,Hallway 1064,5
03/21/2015 10:24:39,Linen Closet 617,13
10/27/2019 15:21:52,Closet 1128,55
01/09/2018 18:38:17,Garage 621,52
11/25/2017 13:23:11,Living Room 896,8
01/01/2017 08:18:43,Basement 1309,99
09/02/2018 22:30:53,Panic Room 563,77
08/27/2015 22:00:45,Laundry Room 869,52
10/01/2015 12:20:33,Kitchen 1141,23
08/04/2018 13:05:49,Sun Room 332,97
09/02/2019 15:22:37,Spare Room 197,29
03/03/2018 12:23:42,Parlor 1419,52
10/21/2015 23:01:59,Game Room 666,76
02/23/2016 22:53:16,Utility Room 645,58
07/15/2015 00:25:14,Powder Room 580,71
05/05/2015 21:16:38,Storage 512,17
04/22/2018 10:33:35,Closet 480,91
08/25/2018 08:26:02,Basement 749,41
04/20/2016 01:20:56,Utility Room 891,85
09/14/2019 18:18:13,Bedroom 3,52
07/14/2017 14:48:29,Panic Room 927,36
05/06/2016 11:25:39,Secret Room 238,9
05/27/2017 13:55:04,Wine Cellar 1200,54
05/17/2017 02:20:38,Pantry 946,50
08/09/2018 10:11:25,Laundry Room 206,92
05/10/2016 09:37:24,Dining Room 905,98
06/05/2018 09:38:29,Storage 567,40
11/08/2018 08:55:14,Bar 623,33
05/07/2015 19:09:08,Pantry 131,5
10/26/2016 11:43:54,Dining Room 229,74
03/31/2018 08:09:48,Kitchen 154,97
01/18/2016 01:00:24,Foyer 251,80
01/15/2018 19:36:19,Conservatory 630,57
05/25/2016 14:59:58,Entryway 160,43
04/29/2017 11:28:06,Powder Room 676,45
04/26/2015 05:44:52,Game Room 1113,32
08/04/2015 21:21:15,Laundry Room 602,91
10/19/2017 03:35:31,Music Room 568,93
06/28/2015 07:18:51,Bathroom 419,39
09/18/2015 14:05:58,Theater 426,51
11/18/2018 22:13:50,Mud Room 1307,43
04/16/2016 15:51:01,Storage 771,76
08/18/2016 20:24:54,Sun Room 393,66
03/04/2017 18:29:10,Hallway 1340,26
02/03/2015 13:36:00,Bedroom 936,35
05/03/2016 23:10:51,Walkway 889,16
06/01/2015 08:48:21,Powder Room 1227,15
05/14/2016 01:08:59,Mud Room 462,53
03/23/2017 20:14:21,Guest Bathroom 762,81
03/06/2017 21:02:28,Linen Closet 182,60
04/16/2016 15:43:36,Attic 496,5
10/05/2017 20:26:17,Office 1176,89
09/18/2019 20:24:33,Pantry 512,46
02/22/2016 16:23:47,Bathroom 42,91
02/15/2019 15:37:57,Walkway 1314,84
03/05/2016 01:35:17,Walkway 372,57
03/25/2018 09:46:02,Exercise Room 733,55
05/07/2015 11:18:54,Living Room 1185,92
03/09/2016 03:00:37,Foyer 678,71
09/08/2018 12:58:35,Kitchen 190,60
11/23/2018 06:40:28,Keeping Room 1323,34
03/31/2019 15:18:37,Loft 1374,23
11/05/2015 07:49:59,Bedroom 442,53
05/16/2019 16:57:42,Nursery 613,89
01/05/2015 02:51:00,Game Room 220,46
05/03/2015 14:08:43,Walk-in Closet 322,49
03/17/2015 17:39:00,Conservatory 788,55
07/28/2018 22:28:29,Ballroom 773,46
07/18/2018 05:38:36,Garage 1399,76
03/01/2018 16:41:15,Nursery 622,88
04/12/2018 04:59:30,Office 1200,14
08/07/2017 13:14:19,Laundry Room 1261,18
05/08/2017 07:39:55,Library 1235,19
10/17/2016 02:59:55,Dining Room 9,7
07/23/2017 21:26:54,Bar 1289,54
07/02/2016 15:51:34,Nook 554,36
11/13/2017 08:25:15,Entryway 1145,94
02/10/2018 23:04:43,Attic 89,95
03/26/2018 18:37:03,Exercise Room 950,42
10/30/2016 19:24:48,Walk-in Closet 1030,40
09/30/2017 13:45:37,Foyer 313,93
09/26/2017 08:57:06,Walkway 387,14
04/06/2016 19:12:47,Theater 1168,82
09/16/2015 14:57:53,Attic 1256,10
10/06/2019 22:20:24,Foyer 294,100
09/25/2019 01:19:07,Living Room 909,96
04/05/2016 19:24:16,Wine Cellar 811,91
10/23/2017 10:52:12,Garage 106,22
09/04/2019 06:51:06,Den 343,59
02/13/2017 13:34:32,Utility Room 822,3
02/01/2019 09:55:40,Walk-in Closet 550,77
03/10/2018 16:52:37,Parlor 1106,11
02/26/2016 02:19:24,Secret Room 356,23
11/13/2016 03:53:21,Parlor 1207,39
01/02/2015 06:22:05,Library 927,31
02/05/2017 03:56:34,Bathroom 534,36
11/14/2016 20:04:28,Mud Room 263,64
04/19/2017 06:54:52,Game Room 162,13
01/11/2015 14:34:22,Hallway 994,72
01/30/2019 16:46:53,Study 1027,79
01/07/2018 23:07:16,Bonus Room 453,77
07/08/2016 22:21:55,Bathroom 1349,52
10/04/2017 02:54:54,Utility Room 1368,12
10/07/2015 12:11:25,Spare Room 67,70
11/10/2017 07:04:28,Guest Bedroom 389,98
09/20/2015 04:05:36,Foyer 913,75
11/27/2019 22:57:11,Study 783,20
08/22/2017 00:14:07,Study 226,8
02/09/2018 21:39:04,Living Room 28,22
11/18/2019 21:53:22,Walkway 920,12
04/07/2016 04:57:51,Foyer 850,13
08/10/2015 15:37:32,Storage 169,86
08/05/2018 18:37:56,Basement 913,10
04/09/2019 13:52:24,Theater 596,32
01/03/2017 00:20:42,Game Room 1314,82
03/01/2017 16:21:16,Panic Room 631,28
08/04/2015 03:03:22,Basement 953,63
01/30/2017 09:22:25,Parlor 268,46
08/27/2016 02:55:41,Dining Room 650,87
08/14/2019 15:09:08,Panic Room 354,7
09/12/2015 01:25:05,Game Room 1317,26
06/06/2019 07:32:06,Parlor 714,73
07/12/2017 18:00:31,Powder Room 794,85
05/12/2015 06:52:23,Foyer 509,98
04/11/2017 17:56:52,Foyer 1010,14
08/31/2017 20:14:40,Conservatory 344,91
11/24/2015 21:45:23,Wine Cellar 581,75
04/08/2016 03:01:42,Nook 166,21
05/04/2019 10:16:00,Walk-in Closet 1366,10
10/17/2015 13:18:05,Pantry 211,51
01/08/2019 06:13:28,Secret Room 816,100
11/13/2017 02:04:20,Bar 1284,86
01/13/2019 13:13:22,Breakfast Area 337,45
11/30/2015 22:27:07,Sun Room 361,39
11/29/2016 20:42:42,Music Room 1215,62
03/23/2018 06:46:02,Walkway 862,69
04/22/2016 21:43:32,Basement 1020,95
09/25/2018 09:39:03,Storage 135,69
06/16/2019 10:04:31,Linen Closet 1033,34
